machine_id,timestamp,oxygen_ppm,gas_flow_rate_l_min,build_plate_temperature_deg_c
M001,2025-04-22 17:20:29.842366,104.0,,398.2
M000,2025-04-22 17:25:35.264128,111.0,7.18,148.8
M002,2025-04-22 17:29:37.582414,83.0,8.95,401.3
M001,2025-04-22 17:35:29.842366,116.0,7.24,400.7
M000,2025-04-22 17:40:35.264128,79.0,7.08,149.3
M002,2025-04-22 17:44:37.582414,40.0,8.84,400.2
M001,2025-04-22 17:50:29.842366,87.0,7.46,398.3
M000,2025-04-22 17:55:35.264128,95.0,7.17,149.6
M002,2025-04-22 17:59:37.582414,63.0,9.04,400.8
M001,2025-04-22 18:05:29.842366,99.0,7.45,397.6
M000,2025-04-22 18:10:35.264128,42.0,7.1,149.4
M002,2025-04-22 18:14:37.582414,59.0,8.96,398.8
M001,2025-04-22 18:20:29.842366,,7.29,397.5
M000,2025-04-22 18:25:35.264128,41.0,7.08,150.6
M002,2025-04-22 18:29:37.582414,91.0,8.8,399.9
M001,2025-04-22 18:35:29.842366,78.0,,398.8
M000,2025-04-22 18:40:35.264128,90.0,7.78,150.0
M002,2025-04-22 18:44:37.582414,77.0,9.26,399.4
M001,2025-04-22 18:50:29.842366,27.0,7.26,399.5
M000,2025-04-22 18:55:35.264128,,7.55,151.6
M002,2025-04-22 18:59:37.582414,52.0,9.02,400.1
M001,2025-04-22 19:05:29.842366,49.0,7.58,400.5
M000,2025-04-22 19:10:35.264128,,6.94,150.8
M002,2025-04-22 19:14:37.582414,66.0,9.2,400.4
M001,2025-04-22 19:20:29.842366,88.0,7.27,399.8
M000,2025-04-22 19:25:35.264128,88.0,6.94,149.4
M002,2025-04-22 19:29:37.582414,55.0,,400.2
M001,2025-04-22 19:35:29.842366,168.0,7.35,399.1
M000,2025-04-22 19:40:35.264128,85.0,,149.7
M002,2025-04-22 19:44:37.582414,66.0,8.98,401.5
M001,2025-04-22 19:50:29.842366,63.0,7.08,401.3
M000,2025-04-22 19:55:35.264128,48.0,7.46,150.6
M002,2025-04-22 19:59:37.582414,68.0,9.23,401.2
M001,2025-04-22 20:05:29.842366,,7.37,401.4
M000,2025-04-22 20:10:35.264128,54.0,7.45,151.7
M002,2025-04-22 20:14:37.582414,51.0,9.35,400.0
M001,2025-04-22 20:20:29.842366,,7.5,403.1
M000,2025-04-22 20:25:35.264128,113.0,,150.6
M002,2025-04-22 20:29:37.582414,56.0,8.91,397.4
M001,2025-04-22 20:35:29.842366,43.0,7.51,399.5
M000,2025-04-22 20:40:35.264128,,7.18,151.4
M002,2025-04-22 20:44:37.582414,73.0,9.27,401.1
M001,2025-04-22 20:50:29.842366,62.0,,400.8
M000,2025-04-22 20:55:35.264128,115.0,7.24,149.7
M002,2025-04-22 20:59:37.582414,40.0,,398.0
M001,2025-04-22 21:05:29.842366,95.0,7.46,401.1
M000,2025-04-22 21:10:35.264128,53.0,,149.3
M002,2025-04-22 21:14:37.582414,61.0,9.13,399.1
M001,2025-04-22 21:20:29.842366,24.0,7.79,401.2
M000,2025-04-22 21:25:35.264128,85.0,7.19,148.7
M002,2025-04-22 21:29:37.582414,53.0,9.13,400.7
M001,2025-04-22 21:35:29.842366,111.0,7.57,399.7
M000,2025-04-22 21:40:35.264128,65.0,7.43,148.6
M002,2025-04-22 21:44:37.582414,48.0,,402.6
M001,2025-04-22 21:50:29.842366,107.0,7.67,398.5
M000,2025-04-22 21:55:35.264128,,7.21,148.1
M002,2025-04-22 21:59:37.582414,54.0,9.41,398.5
M001,2025-04-22 22:05:29.842366,89.0,7.59,397.1
M000,2025-04-22 22:10:35.264128,73.0,6.98,149.2
M001,2025-04-22 22:20:29.842366,87.0,7.67,400.4
M000,2025-04-22 22:25:35.264128,93.0,6.95,147.9
M001,2025-04-22 22:35:29.842366,122.0,,398.8
M000,2025-04-22 22:40:35.264128,136.0,6.98,149.9
M001,2025-04-22 22:50:29.842366,100.0,7.63,400.3
M000,2025-04-22 22:55:35.264128,41.0,,152.2
M001,2025-04-22 23:05:29.842366,55.0,8.08,399.8
M000,2025-04-22 23:10:35.264128,93.0,7.04,150.8
M001,2025-04-22 23:20:29.842366,120.0,,400.8
M000,2025-04-22 23:25:35.264128,34.0,,147.7
M001,2025-04-22 23:35:29.842366,58.0,,400.5
M000,2025-04-22 23:40:35.264128,,7.04,150.2
M001,2025-04-22 23:50:29.842366,134.0,7.29,401.8
M000,2025-04-22 23:55:35.264128,153.0,7.1,150.0
M001,2025-04-23 00:05:29.842366,140.0,7.36,396.6
M000,2025-04-23 00:10:35.264128,121.0,7.26,149.0
M001,2025-04-23 00:20:29.842366,48.0,7.5,
M000,2025-04-23 00:25:35.264128,122.0,7.32,149.3
M001,2025-04-23 00:35:29.842366,30.0,7.37,400.9
M000,2025-04-23 00:40:35.264128,86.0,7.46,150.6
M001,2025-04-23 00:50:29.842366,53.0,7.7,400.4
M000,2025-04-23 00:55:35.264128,77.0,7.46,149.9
M001,2025-04-23 01:05:29.842366,115.0,7.64,401.1
M000,2025-04-23 01:10:35.264128,122.0,7.33,151.4
M001,2025-04-23 01:20:29.842366,94.0,7.3,399.6
M000,2025-04-23 01:25:35.264128,,7.46,147.7
M001,2025-04-23 01:35:29.842366,82.0,7.4,398.6
M000,2025-04-23 01:40:35.264128,26.0,7.09,149.6
M001,2025-04-23 01:50:29.842366,99.0,7.31,401.1
M000,2025-04-23 01:55:35.264128,66.0,,151.6
M001,2025-04-23 02:05:29.842366,100.0,7.42,400.9
M000,2025-04-23 02:10:35.264128,136.0,7.2,149.8
M001,2025-04-23 02:20:29.842366,134.0,7.34,402.3
M000,2025-04-23 02:25:35.264128,114.0,7.19,150.7
M001,2025-04-23 02:35:29.842366,126.0,7.43,401.4
M000,2025-04-23 02:40:35.264128,0.0,,
M001,2025-04-23 02:50:29.842366,89.0,7.3,399.7
M000,2025-04-23 02:55:35.264128,91.0,7.08,150.1
M001,2025-04-23 03:05:29.842366,195.0,7.4,401.3
M000,2025-04-23 03:10:35.264128,93.0,7.23,150.8
M001,2025-04-23 03:20:29.842366,69.0,7.49,400.1
M000,2025-04-23 03:25:35.264128,75.0,7.37,150.6
M001,2025-04-23 03:35:29.842366,93.0,7.35,402.2
M000,2025-04-23 03:40:35.264128,81.0,7.34,149.7
M001,2025-04-23 03:50:29.842366,,7.48,400.1
M000,2025-04-23 03:55:35.264128,111.0,7.35,150.9
M001,2025-04-23 04:05:29.842366,114.0,7.02,400.9
M000,2025-04-23 04:10:35.264128,59.0,7.12,150.4
M001,2025-04-23 04:20:29.842366,144.0,,400.2
M000,2025-04-23 04:25:35.264128,97.0,6.92,150.3
M001,2025-04-23 04:35:29.842366,79.0,7.38,400.3
M000,2025-04-23 04:40:35.264128,88.0,7.1,149.7
M001,2025-04-23 04:50:29.842366,103.0,7.41,400.3
M000,2025-04-23 04:55:35.264128,184.0,,149.7
M001,2025-04-23 05:05:29.842366,136.0,7.45,399.5
M000,2025-04-23 05:10:35.264128,112.0,7.3,150.2
M001,2025-04-23 05:20:29.842366,110.0,7.41,398.7
M000,2025-04-23 05:25:35.264128,89.0,7.17,150.7
M001,2025-04-23 05:35:29.842366,,7.55,398.9
M000,2025-04-23 05:40:35.264128,140.0,7.31,150.0
M001,2025-04-23 05:50:29.842366,125.0,7.31,399.6
M000,2025-04-23 05:55:35.264128,64.0,6.83,148.7
M001,2025-04-23 06:05:29.842366,33.0,7.56,398.6
M000,2025-04-23 06:10:35.264128,11.0,7.27,150.3
M001,2025-04-23 06:20:29.842366,75.0,7.32,398.1
M000,2025-04-23 06:25:35.264128,,,149.7
M001,2025-04-23 06:35:29.842366,133.0,7.26,400.5
M000,2025-04-23 06:40:35.264128,96.0,7.32,150.2
M001,2025-04-23 06:50:29.842366,127.0,7.48,402.2
M000,2025-04-23 06:55:35.264128,70.0,,149.3
M001,2025-04-23 07:05:29.842366,83.0,7.52,400.5
M000,2025-04-23 07:10:35.264128,123.0,7.52,153.0
M001,2025-04-23 07:20:29.842366,115.0,,399.7
M000,2025-04-23 07:25:35.264128,12.0,7.44,153.3
M001,2025-04-23 07:35:29.842366,120.0,7.21,400.1
M000,2025-04-23 07:40:35.264128,84.0,7.24,153.2
M001,2025-04-23 07:50:29.842366,,,398.4
M000,2025-04-23 07:55:35.264128,94.0,7.09,148.8
M001,2025-04-23 08:05:29.842366,55.0,7.45,401.2
M000,2025-04-23 08:10:35.264128,99.0,7.21,150.5
M001,2025-04-23 08:20:29.842366,130.0,7.43,400.1
M000,2025-04-23 08:25:35.264128,67.0,7.46,148.1
M001,2025-04-23 08:35:29.842366,86.0,7.47,399.3
M000,2025-04-23 08:40:35.264128,59.0,,148.7
M001,2025-04-23 08:50:29.842366,126.0,7.31,399.6
M000,2025-04-23 08:55:35.264128,50.0,7.05,150.7
M001,2025-04-23 09:05:29.842366,14.0,7.32,397.8
M000,2025-04-23 09:10:35.264128,99.0,7.12,150.4
M002,2025-04-23 09:19:25.618805,109.0,8.63,200.2
M001,2025-04-23 09:20:29.842366,97.0,7.26,400.0
M000,2025-04-23 09:25:35.264128,112.0,7.27,149.3
M002,2025-04-23 09:34:25.618805,119.0,,200.7
M001,2025-04-23 09:35:29.842366,52.0,7.64,399.0
M000,2025-04-23 09:40:35.264128,105.0,7.01,148.5
M002,2025-04-23 09:49:25.618805,,8.61,203.2
M001,2025-04-23 09:50:29.842366,72.0,,398.4
M000,2025-04-23 09:55:35.264128,72.0,,
M002,2025-04-23 10:04:25.618805,,8.77,198.5
M001,2025-04-23 10:05:29.842366,103.0,,398.8
M000,2025-04-23 10:10:35.264128,173.0,7.56,147.9
M002,2025-04-23 10:19:25.618805,120.0,8.35,201.8
M001,2025-04-23 10:20:29.842366,150.0,7.46,398.7
M000,2025-04-23 10:25:35.264128,92.0,7.42,151.6
M002,2025-04-23 10:34:25.618805,128.0,8.33,198.4
M001,2025-04-23 10:35:29.842366,70.0,6.88,
M000,2025-04-23 10:40:35.264128,91.0,7.43,151.5
M002,2025-04-23 10:49:25.618805,,8.6,202.1
M001,2025-04-23 10:50:29.842366,32.0,7.67,399.1
M000,2025-04-23 10:55:35.264128,58.0,,151.8
M002,2025-04-23 11:04:25.618805,126.0,8.21,201.3
M001,2025-04-23 11:05:29.842366,128.0,7.11,400.7
M000,2025-04-23 11:10:35.264128,42.0,,152.5
M002,2025-04-23 11:19:25.618805,128.0,8.54,200.9
M001,2025-04-23 11:20:29.842366,33.0,7.35,397.2
M000,2025-04-23 11:25:35.264128,87.0,7.38,146.9
M002,2025-04-23 11:34:25.618805,116.0,8.61,198.1
M001,2025-04-23 11:35:29.842366,31.0,7.3,402.2
M000,2025-04-23 11:40:35.264128,95.0,7.08,149.5
M002,2025-04-23 11:49:25.618805,,8.43,201.7
M001,2025-04-23 11:50:29.842366,112.0,7.28,397.7
M000,2025-04-23 11:55:35.264128,,7.39,150.9
M002,2025-04-23 12:04:25.618805,107.0,,200.7
M001,2025-04-23 12:05:29.842366,61.0,7.31,398.7
M000,2025-04-23 12:10:35.264128,92.0,,150.9
M002,2025-04-23 12:19:25.618805,120.0,,198.9
M001,2025-04-23 12:20:29.842366,89.0,7.4,397.3
M000,2025-04-23 12:25:35.264128,67.0,7.16,149.8
M002,2025-04-23 12:34:25.618805,114.0,8.41,200.1
M001,2025-04-23 12:35:29.842366,148.0,7.41,399.5
M000,2025-04-23 12:40:35.264128,46.0,7.15,149.8
M002,2025-04-23 12:49:25.618805,126.0,8.44,201.9
M001,2025-04-23 12:50:29.842366,116.0,7.2,399.8
M000,2025-04-23 12:55:35.264128,78.0,7.52,148.9
M002,2025-04-23 13:04:25.618805,121.0,8.74,201.9
M001,2025-04-23 13:05:29.842366,75.0,7.38,398.8
M000,2025-04-23 13:10:35.264128,159.0,7.04,147.9
M002,2025-04-23 13:19:25.618805,118.0,8.16,199.4
M001,2025-04-23 13:20:29.842366,122.0,7.46,402.0
M000,2025-04-23 13:25:35.264128,83.0,7.35,151.0
M002,2025-04-23 13:34:25.618805,104.0,8.24,198.7
M001,2025-04-23 13:35:29.842366,101.0,7.43,398.2
M000,2025-04-23 13:40:35.264128,42.0,7.18,150.1
M002,2025-04-23 13:49:25.618805,127.0,8.23,197.4
M001,2025-04-23 13:50:29.842366,,7.27,402.5
M000,2025-04-23 13:55:35.264128,101.0,7.34,149.3
M002,2025-04-23 14:04:25.618805,99.0,8.2,196.1
M001,2025-04-23 14:05:29.842366,71.0,7.66,400.3
M000,2025-04-23 14:10:35.264128,85.0,7.39,150.6
M002,2025-04-23 14:19:25.618805,126.0,8.51,199.3
M001,2025-04-23 14:20:29.842366,61.0,7.25,401.7
M000,2025-04-23 14:25:35.264128,61.0,7.16,149.5
M002,2025-04-23 14:34:25.618805,121.0,8.57,199.0
M001,2025-04-23 14:35:29.842366,135.0,7.2,399.0
M000,2025-04-23 14:40:35.264128,100.0,7.43,151.8
M002,2025-04-23 14:49:25.618805,116.0,8.59,197.9
M001,2025-04-23 14:50:29.842366,96.0,7.07,400.1
M000,2025-04-23 14:55:35.264128,95.0,7.19,150.8
M002,2025-04-23 15:04:25.618805,117.0,8.28,198.9
M001,2025-04-23 15:05:29.842366,90.0,7.21,399.2
M000,2025-04-23 15:10:35.264128,73.0,,151.6
M002,2025-04-23 15:19:25.618805,,8.86,199.0
M001,2025-04-23 15:20:29.842366,143.0,7.45,400.7
M000,2025-04-23 15:25:35.264128,129.0,7.52,146.8
M002,2025-04-23 15:34:25.618805,121.0,8.17,200.8
M001,2025-04-23 15:35:29.842366,25.0,7.51,401.4
M000,2025-04-23 15:40:35.264128,55.0,,147.7
M002,2025-04-23 15:49:25.618805,105.0,8.08,202.3
M001,2025-04-23 15:50:29.842366,125.0,7.62,400.5
M000,2025-04-23 15:55:35.264128,132.0,7.21,152.2
M002,2025-04-23 16:04:25.618805,105.0,8.4,198.2
M001,2025-04-23 16:05:29.842366,125.0,7.72,400.3
M000,2025-04-23 16:10:35.264128,69.0,7.57,150.3
M002,2025-04-23 16:19:25.618805,106.0,8.55,198.5
M001,2025-04-23 16:20:29.842366,70.0,7.53,398.7
M000,2025-04-23 16:25:35.264128,162.0,7.42,149.1
M002,2025-04-23 16:34:25.618805,104.0,8.37,200.5
M001,2025-04-23 16:35:29.842366,105.0,7.29,398.7
M000,2025-04-23 16:40:35.264128,120.0,7.08,148.4
M002,2025-04-23 16:49:25.618805,109.0,8.56,198.8
M001,2025-04-23 16:50:29.842366,67.0,,400.8
M000,2025-04-23 16:55:35.264128,30.0,,151.0
M002,2025-04-23 17:04:25.618805,126.0,8.53,201.0
M001,2025-04-23 17:05:29.842366,114.0,7.08,398.9
M000,2025-04-23 17:10:35.264128,112.0,7.19,151.6
M002,2025-04-23 17:19:25.618805,119.0,8.68,
M001,2025-04-23 17:20:29.842366,72.0,7.51,400.6
M000,2025-04-23 17:25:35.264128,43.0,6.98,152.8
M002,2025-04-23 17:34:25.618805,127.0,8.4,199.7
M001,2025-04-23 17:35:29.842366,53.0,7.65,400.5
M000,2025-04-23 17:40:35.264128,65.0,6.92,150.7
M002,2025-04-23 17:49:25.618805,,8.54,200.5
M001,2025-04-23 17:50:29.842366,,7.39,400.4
M000,2025-04-23 17:55:35.264128,74.0,6.96,152.1
M002,2025-04-23 18:04:25.618805,114.0,8.51,200.1
M001,2025-04-23 18:05:29.842366,145.0,7.55,399.5
M000,2025-04-23 18:10:35.264128,53.0,7.24,151.4
M002,2025-04-23 18:19:25.618805,130.0,8.41,200.1
M001,2025-04-23 18:20:29.842366,46.0,7.34,402.0
M000,2025-04-23 18:25:35.264128,61.0,7.53,148.6
M002,2025-04-23 18:34:25.618805,124.0,8.78,
M001,2025-04-23 18:35:29.842366,91.0,7.41,398.5
M000,2025-04-23 18:40:35.264128,130.0,,151.1
M002,2025-04-23 18:49:25.618805,121.0,8.58,198.6
M001,2025-04-23 18:50:29.842366,,7.46,400.3
M000,2025-04-23 18:55:35.264128,146.0,7.1,149.6
M002,2025-04-23 19:04:25.618805,110.0,8.64,199.9
M001,2025-04-23 19:05:29.842366,126.0,7.69,401.2
M000,2025-04-23 19:10:35.264128,53.0,,150.4
M002,2025-04-23 19:19:25.618805,138.0,8.44,202.2
M001,2025-04-23 19:20:29.842366,131.0,7.51,400.1
M000,2025-04-23 19:25:35.264128,126.0,6.8,151.1
M002,2025-04-23 19:34:25.618805,119.0,8.62,197.4
M001,2025-04-23 19:35:29.842366,112.0,7.37,403.6
M000,2025-04-23 19:40:35.264128,122.0,7.37,147.9
M002,2025-04-23 19:49:25.618805,115.0,8.17,200.1
M001,2025-04-23 19:50:29.842366,97.0,7.27,402.0
M000,2025-04-23 19:55:35.264128,51.0,,152.1
M002,2025-04-23 20:04:25.618805,117.0,8.69,197.4
M001,2025-04-23 20:05:29.842366,34.0,7.14,399.7
M000,2025-04-23 20:10:35.264128,103.0,7.31,151.4
M002,2025-04-23 20:19:25.618805,130.0,8.58,200.6
M001,2025-04-23 20:20:29.842366,82.0,7.25,402.4
M000,2025-04-23 20:25:35.264128,97.0,7.5,150.7
M002,2025-04-23 20:34:25.618805,122.0,8.28,201.7
M001,2025-04-23 20:35:29.842366,94.0,7.14,400.2
M000,2025-04-23 20:40:35.264128,144.0,7.45,152.1
M002,2025-04-23 20:49:25.618805,116.0,8.59,197.6
M001,2025-04-23 20:50:29.842366,73.0,7.56,400.9
M000,2025-04-23 20:55:35.264128,106.0,7.24,150.0
M002,2025-04-23 21:04:25.618805,113.0,8.27,200.6
M001,2025-04-23 21:05:29.842366,133.0,7.3,402.1
M000,2025-04-23 21:10:35.264128,104.0,7.38,148.9
M002,2025-04-23 21:19:25.618805,134.0,8.7,
M001,2025-04-23 21:20:29.842366,61.0,7.28,400.0
M000,2025-04-23 21:25:35.264128,111.0,7.02,147.6
M002,2025-04-23 21:34:25.618805,126.0,8.62,200.8
M001,2025-04-23 21:35:29.842366,96.0,7.37,399.0
M000,2025-04-23 21:40:35.264128,57.0,7.34,150.8
M002,2025-04-23 21:49:25.618805,,,199.7
M001,2025-04-23 21:50:29.842366,87.0,7.6,401.6
M000,2025-04-23 21:55:35.264128,87.0,7.4,150.1
M002,2025-04-23 22:04:25.618805,118.0,,200.8
M001,2025-04-23 22:05:29.842366,106.0,7.44,398.7
M000,2025-04-23 22:10:35.264128,68.0,7.41,149.7
M002,2025-04-23 22:19:25.618805,120.0,8.53,199.7
M001,2025-04-23 22:20:29.842366,63.0,7.16,397.9
M000,2025-04-23 22:25:35.264128,48.0,7.11,150.1
M002,2025-04-23 22:34:25.618805,119.0,8.24,198.6
M001,2025-04-23 22:35:29.842366,90.0,7.71,400.0
M000,2025-04-23 22:40:35.264128,93.0,7.41,151.6
M002,2025-04-23 22:49:25.618805,,8.45,200.4
M001,2025-04-23 22:50:29.842366,76.0,7.44,401.9
M000,2025-04-23 22:55:35.264128,57.0,6.98,149.1
M002,2025-04-23 23:04:25.618805,133.0,8.6,198.9
M001,2025-04-23 23:05:29.842366,96.0,7.75,404.3
M000,2025-04-23 23:10:35.264128,83.0,7.53,
M002,2025-04-23 23:19:25.618805,119.0,8.26,199.8
M001,2025-04-23 23:20:29.842366,18.0,,401.6
M000,2025-04-23 23:25:35.264128,126.0,7.01,151.9
M002,2025-04-23 23:34:25.618805,111.0,8.52,202.1
M001,2025-04-23 23:35:29.842366,,7.22,398.8
M000,2025-04-23 23:40:35.264128,109.0,6.94,148.2
M002,2025-04-23 23:49:25.618805,103.0,8.63,202.1
M001,2025-04-23 23:50:29.842366,131.0,7.35,400.0
M000,2025-04-23 23:55:35.264128,75.0,7.22,147.0
M002,2025-04-24 00:04:25.618805,113.0,8.42,200.2
M001,2025-04-24 00:05:29.842366,84.0,7.25,402.1
M000,2025-04-24 00:10:35.264128,108.0,7.38,149.8
M002,2025-04-24 00:19:25.618805,127.0,,199.6
M001,2025-04-24 00:20:29.842366,98.0,7.18,400.1
M000,2025-04-24 00:25:35.264128,128.0,7.37,151.0
M002,2025-04-24 00:34:25.618805,120.0,8.42,201.1
M001,2025-04-24 00:35:29.842366,132.0,7.25,398.1
M000,2025-04-24 00:40:35.264128,48.0,6.94,150.4
M002,2025-04-24 00:49:25.618805,133.0,,196.6
M001,2025-04-24 00:50:29.842366,66.0,7.24,399.5
M000,2025-04-24 00:55:35.264128,80.0,7.05,148.8
M002,2025-04-24 01:04:25.618805,131.0,8.49,200.0
M001,2025-04-24 01:05:29.842366,52.0,7.79,400.5
M000,2025-04-24 01:10:35.264128,94.0,7.16,152.4
M002,2025-04-24 01:19:25.618805,112.0,8.44,200.5
M001,2025-04-24 01:20:29.842366,54.0,7.41,398.1
M000,2025-04-24 01:25:35.264128,94.0,7.25,149.7
M002,2025-04-24 01:34:25.618805,,,199.7
M001,2025-04-24 01:35:29.842366,62.0,7.48,399.4
M000,2025-04-24 01:40:35.264128,50.0,7.24,148.7
M002,2025-04-24 01:49:25.618805,106.0,8.5,199.6
M001,2025-04-24 01:50:29.842366,91.0,7.08,401.7
M000,2025-04-24 01:55:35.264128,81.0,7.3,148.4
M002,2025-04-24 02:04:25.618805,109.0,8.5,198.0
M001,2025-04-24 02:05:29.842366,51.0,7.43,399.6
M000,2025-04-24 02:10:35.264128,119.0,7.31,148.0
M002,2025-04-24 02:19:25.618805,113.0,8.74,201.7
M001,2025-04-24 02:20:29.842366,48.0,7.5,398.3
M000,2025-04-24 02:25:35.264128,45.0,7.05,149.0
M002,2025-04-24 02:34:25.618805,115.0,8.69,201.4
M001,2025-04-24 02:35:29.842366,140.0,7.1,399.1
M000,2025-04-24 02:40:35.264128,101.0,,148.8
M002,2025-04-24 02:49:25.618805,117.0,8.7,198.6
M001,2025-04-24 02:50:29.842366,83.0,7.33,400.4
M000,2025-04-24 02:55:35.264128,14.0,7.2,151.3
M002,2025-04-24 03:04:25.618805,141.0,8.51,198.8
M001,2025-04-24 03:05:29.842366,92.0,7.4,399.6
M000,2025-04-24 03:10:35.264128,67.0,,149.9
M002,2025-04-24 03:19:25.618805,115.0,8.76,201.5
M001,2025-04-24 03:20:29.842366,101.0,7.17,399.3
M000,2025-04-24 03:25:35.264128,,7.02,147.9
M002,2025-04-24 03:34:25.618805,96.0,8.56,197.6
M001,2025-04-24 03:35:29.842366,61.0,7.6,400.7
M000,2025-04-24 03:40:35.264128,101.0,6.99,149.9
M002,2025-04-24 03:49:25.618805,114.0,,198.2
M001,2025-04-24 03:50:29.842366,112.0,7.44,
M000,2025-04-24 03:55:35.264128,98.0,,
M002,2025-04-24 04:04:25.618805,121.0,8.67,
M001,2025-04-24 04:05:29.842366,105.0,7.23,400.9
M000,2025-04-24 04:10:35.264128,165.0,7.02,150.0
M002,2025-04-24 04:19:25.618805,144.0,8.7,200.0
M001,2025-04-24 04:20:29.842366,133.0,7.47,398.4
M000,2025-04-24 04:25:35.264128,99.0,7.44,151.8
M002,2025-04-24 04:34:25.618805,135.0,8.84,200.4
M001,2025-04-24 04:35:29.842366,17.0,7.65,398.3
M000,2025-04-24 04:40:35.264128,19.0,7.66,147.6
M002,2025-04-24 04:49:25.618805,121.0,8.66,197.8
M001,2025-04-24 04:50:29.842366,98.0,7.29,396.9
M000,2025-04-24 04:55:35.264128,113.0,7.49,151.1
M002,2025-04-24 05:04:25.618805,111.0,8.71,202.4
M001,2025-04-24 05:05:29.842366,125.0,7.56,401.1
M000,2025-04-24 05:10:35.264128,39.0,7.05,149.2
M002,2025-04-24 05:19:25.618805,118.0,8.6,198.7
M001,2025-04-24 05:20:29.842366,134.0,7.76,399.5
M000,2025-04-24 05:25:35.264128,79.0,7.0,150.9
M002,2025-04-24 05:34:25.618805,99.0,8.22,200.1
M001,2025-04-24 05:35:29.842366,131.0,7.53,400.1
M000,2025-04-24 05:40:35.264128,44.0,7.36,
M002,2025-04-24 05:49:25.618805,100.0,8.79,198.7
M001,2025-04-24 05:50:29.842366,142.0,7.19,400.1
M000,2025-04-24 05:55:35.264128,93.0,7.18,151.9
M002,2025-04-24 06:04:25.618805,114.0,8.25,198.4
M001,2025-04-24 06:05:29.842366,78.0,7.55,
M000,2025-04-24 06:10:35.264128,106.0,7.15,150.0
M002,2025-04-24 06:19:25.618805,119.0,,201.8
M001,2025-04-24 06:20:29.842366,147.0,7.11,399.6
M000,2025-04-24 06:25:35.264128,62.0,7.44,149.3
M002,2025-04-24 06:34:25.618805,138.0,8.6,199.9
M001,2025-04-24 06:35:29.842366,107.0,7.54,401.3
M000,2025-04-24 06:40:35.264128,149.0,6.88,147.9
M002,2025-04-24 06:49:25.618805,124.0,8.32,198.8
M001,2025-04-24 06:50:29.842366,83.0,,398.8
M000,2025-04-24 06:55:35.264128,119.0,6.9,150.3
M002,2025-04-24 07:04:25.618805,97.0,,
M001,2025-04-24 07:05:29.842366,79.0,7.25,398.8
M000,2025-04-24 07:10:35.264128,101.0,7.04,151.5
M002,2025-04-24 07:19:25.618805,107.0,8.38,201.2
M001,2025-04-24 07:20:29.842366,66.0,7.42,400.2
M000,2025-04-24 07:25:35.264128,148.0,6.91,149.0
M002,2025-04-24 07:34:25.618805,105.0,,200.1
M001,2025-04-24 07:35:29.842366,114.0,,397.4
M000,2025-04-24 07:40:35.264128,85.0,7.18,149.8
M002,2025-04-24 07:49:25.618805,126.0,,198.9
M001,2025-04-24 07:50:29.842366,137.0,7.16,399.4
M000,2025-04-24 07:55:35.264128,141.0,7.12,147.8
M002,2025-04-24 08:04:25.618805,126.0,8.33,201.8
M001,2025-04-24 08:05:29.842366,132.0,7.21,401.3
M000,2025-04-24 08:10:35.264128,52.0,7.14,150.3
M002,2025-04-24 08:19:25.618805,130.0,8.7,198.6
M001,2025-04-24 08:20:29.842366,,7.3,400.3
M000,2025-04-24 08:25:35.264128,95.0,7.26,151.7
M002,2025-04-24 08:34:25.618805,127.0,8.49,202.0
M001,2025-04-24 08:35:29.842366,126.0,7.27,400.8
M000,2025-04-24 08:40:35.264128,43.0,7.08,149.3
M002,2025-04-24 08:49:25.618805,99.0,8.41,201.0
M001,2025-04-24 08:50:29.842366,150.0,7.21,399.5
M000,2025-04-24 08:55:35.264128,62.0,7.07,149.0
M002,2025-04-24 09:04:25.618805,141.0,8.59,199.6
M001,2025-04-24 09:05:29.842366,101.0,7.09,401.8
M000,2025-04-24 09:10:35.264128,96.0,7.13,151.7
M002,2025-04-24 09:19:25.618805,118.0,8.69,202.3
M001,2025-04-24 09:20:29.842366,45.0,7.88,401.2
M000,2025-04-24 09:25:35.264128,27.0,6.85,150.9
M002,2025-04-24 09:34:25.618805,137.0,8.38,199.0
M001,2025-04-24 09:35:29.842366,149.0,7.55,399.2
M000,2025-04-24 09:40:35.264128,52.0,7.55,152.3
M002,2025-04-24 09:49:25.618805,112.0,8.29,200.8
M001,2025-04-24 09:50:29.842366,69.0,7.29,397.8
M000,2025-04-24 09:55:35.264128,55.0,7.07,149.7
M002,2025-04-24 10:04:25.618805,,8.39,201.7
M001,2025-04-24 10:05:29.842366,58.0,,402.5
M000,2025-04-24 10:10:35.264128,,7.5,150.6
M002,2025-04-24 10:19:25.618805,,8.32,198.6
M001,2025-04-24 10:20:29.842366,147.0,6.96,397.8
M000,2025-04-24 10:25:35.264128,106.0,7.23,150.6
M002,2025-04-24 10:34:25.618805,113.0,8.72,199.4
M001,2025-04-24 10:35:29.842366,108.0,7.32,399.4
M000,2025-04-24 10:40:35.264128,9.0,7.17,151.1
M002,2025-04-24 10:49:25.618805,113.0,8.44,203.2
M001,2025-04-24 10:50:29.842366,45.0,7.03,400.9
M000,2025-04-24 10:55:35.264128,118.0,7.2,149.9
M002,2025-04-24 11:04:25.618805,95.0,8.56,200.4
M001,2025-04-24 11:05:29.842366,150.0,,399.7
M000,2025-04-24 11:10:35.264128,93.0,7.22,149.1
M002,2025-04-24 11:19:25.618805,121.0,8.53,199.3
